mediaID,mediaType,title,language,playURL
368145692,audio,"Edgar Degas (1834–1917): A Centenary Tribute, Part 7—Authorship and Evidence: Degas's Sculpture and Art History Today",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F368145692&download=true
368146757,audio,"Edgar Degas (1834–1917): A Centenary Tribute, Part 8—Degas’s Sculpture: An Inside Look",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F368146757&download=true
368978687,audio,"Projections of Memory: Romanticism, Modernism, and the Aesthetics of Film ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F368978687&download=true
372150491,audio,Anne Truitt in Washington: A Conversation with James Meyer and Alexandra Truitt,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F372150491&download=true
406074069,audio,"Suffering, Struggle, Survival: The Activism, Artistry, and Authorship of Frederick Douglass ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F406074069&download=true
372153455,audio,Fashion Ã  la Figaro: Spanish Style on the French Stage,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F372153455&download=true
380682293,audio,More than Mimicry: The Parrot in Dutch Genre Painting ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F380682293&download=true
380697782,audio,Time and Temporality in Seventeenth-Century Genre Painting,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F380697782&download=true
381084875,audio,A Century Gone By: American Art and the First World War ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F381084875&download=true
384441557,audio,"Frederick Douglass and the Visual Arts in Washington, DC",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F384441557&download=true
384444350,audio,The Art of Working with Visitors with Memory Loss: A New Gallery Program,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F384444350&download=true
416124114,audio,CÃ©zanne Portraits-Madame CÃ©zanne in a Red Dress ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416124114&download=true
384446255,audio,Picnic Ware Fit for a Feast,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F384446255&download=true
387959357,audio,Press Event: Michel Sittow: Estonian Painter at the Courts of Renaissance Europe and Outliers and American Vanguard Art,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F387959357&download=true
388896138,audio,Vermeer and the Masters of Genre Painting: New Insights and Discoveries,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F388896138&download=true
390968550,audio,Saul Steinberg: Outsider Extraordinaire,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F390968550&download=true
395421813,audio,Introduction to the Exhibition-Outliers and American Vanguard Art,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F395421813&download=true
399129768,audio,Photorealist Painting: A Modern History of Surfaces,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F399129768&download=true
399685332,audio,Virtuous Rivalry in the Age of Vermeer,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F399685332&download=true
399686100,audio,Striking the Right Chord: Seeing Music in Dutch Genre Painting,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F399686100&download=true
399686433,audio,Dutch burghers and their wine: Nary a sour grape,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F399686433&download=true
399694953,audio,Pictures in Paintings ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F399694953&download=true
402530913,audio,Press Event: Heavenly Earth: Images of Saint Francis at La Verna,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F402530913&download=true
402993873,audio,New Technical Research on the Tomb of Mary of Burgundy ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F402993873&download=true
403555716,audio,"Innovation, Competition, and Fine Painting Technique: Marketing High-Life Style in the Dutch 17th Century",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F403555716&download=true
406015581,audio,Press Event: Sally Mann: A Thousand Crossings,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F406015581&download=true
409058475,audio,Introduction to the Exhibition-Sally Mann: A Thousand Crossings ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F409058475&download=true
413191788,audio,Introduction to the Exhibition-Michel Sittow: Estonian Painter at the Courts of Renaissance Europe ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F413191788&download=true
416121915,audio,CÃ©zanne Portraits-Introduction,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416121915&download=true
416122047,audio,CÃ©zanne Portraits-Uncle Dominique in Smock and Blue Cap,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416122047&download=true
416122254,audio,CÃ©zanne Portraits-Self-Portrait ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416122254&download=true
416123100,audio,"CÃ©zanne Portraits-The Artist's Father, Reading L'Envenement ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416123100&download=true
416123292,audio,CÃ©zanne Portraits-Antony ValabrÃ¨gue ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416123292&download=true
416123433,audio,CÃ©zanne Portraits-Victor Chocquet ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416123433&download=true
416123649,audio,CÃ©zanne Portraits-Louis Guillaume ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416123649&download=true
416124438,audio,CÃ©zanne Portraits-Madame CÃ©zanne in a Red Armchair ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416124438&download=true
416124846,audio,CÃ©zanne Portraits-Boy in a Red Waistcoat,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416124846&download=true
416124969,audio,CÃ©zanne Portraits-Madame CÃ©zanne in Blue ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416124969&download=true
416125251,audio,"CÃ©zanne Portraits-Paul CÃ©zanne, the Artist's Son ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416125251&download=true
416125437,audio,CÃ©zanne Portraits-Gustave Geffroy ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416125437&download=true
416125593,audio,CÃ©zanne Portraits-Woman with a CafetiÃ¨re ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416125593&download=true
416125881,audio,CÃ©zanne Portraits-Man with Crossed Arms ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416125881&download=true
416126187,audio,CÃ©zanne Portraits-Old Woman with a Rosary ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416126187&download=true
416126367,audio,CÃ©zanne Portraits-Ambroise Vollard ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416126367&download=true
416126532,audio,CÃ©zanne Portraits-Man in a Blue Smock ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416126532&download=true
416126676,audio,CÃ©zanne Portraits-The Gardener Vallier ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416126676&download=true
416574549,audio,Press Event: CÃ©zanne Portraits,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416574549&download=true
416658177,audio,Seventy-Fifth Birthday Tribute to Curtis Mayfield ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F416658177&download=true
420342060,audio,Carrie Mae Weems: Kitchen Table Series,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F420342060&download=true
420343588,audio,Introduction to the Exhibition—CÃ©zanne Portraits ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F420343588&download=true
420920442,audio,Press Event: Sharing Images: Renaissance Prints into Maiolica and Bronze,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F420920442&download=true
423763683,audio,The Sisterhood of the Traveling Palette: Rebecca Strand and Georgia O’Keeffe in New Mexico ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F423763683&download=true
423800331,audio,Diamonstein-Spielvogel Lecture Series: Zoe Leonard,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F423800331&download=true
424291395,audio,Parrots and People in Dutch Genre Paintings: A Discussion with Dr. Irene Pepperberg on the Role of the African Grey Parrot in the 17th Century,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F424291395&download=true
428656710,audio,"In the Tower: Anne Truitt, Symposium Part I—Landmarks: Anne Truitt and History",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F428656710&download=true
428657472,audio,"In the Tower: Anne Truitt, Symposium Part II—Anne Truitt's Material Imagination ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F428657472&download=true
428657706,audio,"In the Tower: Anne Truitt, Symposium Part III—Anne Truitt, Working—A Remembrance",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F428657706&download=true
428658570,audio,"In the Tower: Anne Truitt, Symposium Part IV—Enough Space, Enough Color: Anne Truitt and the Time to See  ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F428658570&download=true
430523658,audio,"John Wilmerding Symposium on American Art 2018, Part 1: Women in White",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430523658&download=true
430525683,audio,"John Wilmerding Symposium on American Art 2018, Part 2 Inspiring Visits with Archibald Motley Jr. ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430525683&download=true
430526181,audio,"John Wilmerding Symposium on American Art 2018, Part 3: Politics and Pageantry: “The Greek Slave” in the Capital City ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430526181&download=true
430526994,audio,"John Wilmerding Symposium on American Art 2018, Part 4: Frederick Douglass, “The Greek Slave,” and the Politics of Sculptural Reproduction",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430526994&download=true
1.23E+12,video,"""Farmhouse in Provence,"" 1888, Vincent van Gogh",en,https://players.brightcove.net/1191289016001/default_default/index.html?videoId=1231131733001
430527720,audio,"John Wilmerding Symposium on American Art 2018, Part 5: W. W. Corcoran, Lord Ward, and the Twice-Made “Greek Slave” ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430527720&download=true
430528107,audio,"John Wilmerding Symposium on American Art 2018, Part 6: Modernism, Race, and George Bellows at the National Gallery of Art ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430528107&download=true
430529121,audio,"John Wilmerding Symposium on American Art 2018, Part 7: “You put your self in his place”: George Bellows and the Limits of Bodily Knowledge ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430529121&download=true
430529709,audio,"John Wilmerding Symposium on American Art 2018, Part 8: Invitation: Audience Engagement and the Changing Role of Arts Professionals ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430529709&download=true
765994357,audio,"Degas at the OpÃ©ra-The Orchestra of the OpÃ©ra, 1870",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F765994357&download=true
430530228,audio,"John Wilmerding Symposium on American Art 2018, Part 9: Reshaping the Conversation ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430530228&download=true
430531383,audio,"John Wilmerding Symposium on American Art 2018, Part 10: Dorothea Lange’s Photographs ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430531383&download=true
430531656,audio,"John Wilmerding Symposium on American Art 2018, Part 11: Answering the Body’s Question ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430531656&download=true
430531896,audio,"John Wilmerding Symposium on American Art 2018, Part 12: Bodies of Work ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F430531896&download=true
434439321,audio,The Art of the Harpsichord: Music and Painting ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F434439321&download=true
454088151,audio,Crossing Paths,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F454088151&download=true
437852646,audio,Mathematics and the Art of M. C. Escher,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F437852646&download=true
437854821,audio,"Draping Michelangelo: Francesco Mochi, Gianlorenzo Bernini, and the Birth of Baroque Sculpture",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F437854821&download=true
440699325,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 1: Walter Benjamin and His Barbarians",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F440699325&download=true
440699769,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 2: Jean Dubuffet and His Brutes",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F440699769&download=true
440700084,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 3: Georges Bataille and His Caves",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F440700084&download=true
1.23E+12,video,"""The Emperor Napoleon in His Study at the Tuileries,"" 1812, Jacques-Louis David",en,https://players.brightcove.net/1191289016001/default_default/index.html?videoId=1231131749001
440701347,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 4: Asger Jorn and His Creatures",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F440701347&download=true
444368619,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 5: Eduardo Paolozzi and His Hollow Gods",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F444368619&download=true
444368826,audio,"The Sixty-Seventh A. W. Mellon Lectures in the Fine Arts: Positive Barbarism: Brutal Aesthetics in the Postwar Period, Part 6: Claes Oldenburg and His Ray Guns",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F444368826&download=true
447159015,audio,Welcome to the East Building of the National Gallery of Art-Mandarin (ä¸­æ),en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447159015&download=true
447160914,audio,"Untitled, Calder-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447160914&download=true
447161298,audio,"Woman in a Striped Dress, Vuillard-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447161298&download=true
447162408,audio,"Nude in an Interior, Bonnard-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447162408&download=true
447162993,audio,"Still Life: Le Jour, Braque-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447162993&download=true
447176646,audio,"Head of a Woman, Modigliani-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447176646&download=true
447177438,audio,"New York, Bellows-Mandarin (ä¸­æ)",zh,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447177438&download=true
447178311,audio,"Ground Swell, Hopper-Mandarin (ä¸­æ)",zh,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447178311&download=true
447178695,audio,"Jack-in-the-Pulpit No. IV, O’Keeffe-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447178695&download=true
457443468,audio,The East Building at Forty: Reflections from Curators Past and Present ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F457443468&download=true
447179829,audio,"The Judgment Day, Douglas-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447179829&download=true
447183105,audio,"Tiger, Kelly-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447183105&download=true
447183888,audio,"Family of Saltimbanques, Picasso-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447183888&download=true
447184524,audio,"Charing Cross Bridge, London, Derain-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447184524&download=true
447184905,audio,"Open Window, Collioure, Matisse-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447184905&download=true
447185574,audio,"Two Girls under an Umbrella, Kirchner-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447185574&download=true
498493920,audio,Abstract Expressionism,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F498493920&download=true
447196632,audio,"Improvisation 31 (Sea Battle), Kandinsky-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447196632&download=true
447197055,audio,"No More Play, Giacometti-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447197055&download=true
447197931,audio,"Bird in Space, Brancusi-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447197931&download=true
447200214,audio,"Fresh Widow, Duchamp-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447200214&download=true
447201201,audio,"Tableau No. IV; Lozenge Composition with Red, Gray, Blue, Yellow, and Black, Mondrian-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447201201&download=true
447201639,audio,"FaÃ§ades d’immeubles (Building FaÃ§ades), Dubuffet-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447201639&download=true
498494721,audio,Post-World War II European Art,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F498494721&download=true
447202206,audio,"One Year the Milkweed, Gorky-Mandarin (ä¸­æ)  ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447202206&download=true
447202575,audio,"Number 1, 1950 (Lavender Mist), Pollock-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447202575&download=true
447203007,audio,"Piano mÃ©canique, Mitchell-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447203007&download=true
447203748,audio,"Beta Kappa, Louis-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447203748&download=true
447204570,audio,"Look Mickey, Lichtenstein-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447204570&download=true
447204975,audio,"Untitled, Judd-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447204975&download=true
447205551,audio,"Test Piece for “Contingent,” Hesse-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447205551&download=true
447206049,audio,"Untitled (Red Hand), Paik-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447206049&download=true
447206427,audio,"First Station, Newman-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447206427&download=true
447206916,audio,"Double America, Ligon-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447206916&download=true
447207231,audio,"PALM, FINGERS & FINGERTIPS (RIGHT HAND) 000394, Holzer-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447207231&download=true
447207690,audio,"Target, Johns-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447207690&download=true
447208011,audio,"Mountains and Sea, Frankenthaler-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447208011&download=true
447208374,audio,"Hope is: Wanting to Pull Clouds, Polke-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447208374&download=true
447208839,audio,"Great America, Marshall-Mandarin (ä¸­æ)",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447208839&download=true
447715425,audio,"Claude Monet’s “The Artist's Garden at VÃ©theuil”—Two Masterworks Reunited, Part I: Curators’ Take",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F447715425&download=true
448641012,audio,"Claude Monet’s “The Artist’s Garden at VÃ©theuil”—Two Masterworks Reunited, Part II: Conservator’s Take",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F448641012&download=true
451809258,audio,"Claude Monet’s “The Artist’s Garden at VÃ©theuil”—Two Masterworks Reunited, Part III: Masterpieces in Context",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451809258&download=true
451811769,audio,"History, Photography, and Race in the South: From the Civil War to Now  Part 1—Signs of Return: Photography as History in the US South",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451811769&download=true
451812402,audio,"History, Photography, and Race in the South: From the Civil War to Now Part 2—Photography in History’s Shadow: Sally Mann’s Landscape Photography",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451812402&download=true
451840977,audio,"History, Photography, and Race in the South: From the Civil War to Now  Part 3—Race, Childhood, and the Southern Gothic",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451840977&download=true
451841169,audio,"History, Photography, and Race in the South: From the Civil War to Now, Part 5—King’s Vibrato: Martin Luther King, Jr., and the Sound of Photography ",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451841169&download=true
451842987,audio,"History, Photography, and Race in the South: From the Civil War to Now  Part 4—Pictures and Progress: Frederick Douglass on Photography",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F451842987&download=true
454087956,audio,"Differing, Drawn: A Conversation with Lynne Cooke and Darby English",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F454087956&download=true
457904625,audio,FAPE 2018: Why Is Art Necessary? ,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F457904625&download=true
459957963,audio,"CÃ©zanne's Portraits: Doubt, Certainty, and Painting in Series",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F459957963&download=true
460520133,audio,The Evidence of Things Seen and Unseen,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F460520133&download=true
463261503,audio,Abstraction in Reverse: A Conversation with Alexander Alberro and James Meyer,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F463261503&download=true
463726317,audio,"Press Event: Water, Wind, and Waves: Marine Paintings from the Dutch Golden Age",en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F463726317&download=true
466308876,audio,Introduction to the Exhibition—Sharing Images: Renaissance Prints into Maiolica and Bronze,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F466308876&download=true
469840710,audio,Press Event: Sense of Humor,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F469840710&download=true
470238354,audio,The Description of the Sacred Mountain of La Verna: Jacopo Ligozzi’s Innovative Guide to a Franciscan Sanctuary in Context,en,https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F470238354&download=true
